Metric Name,OID,Description,Interface Type,Admin Status,Oper Status,Inbound Octets,Outbound Octets,Inbound Errors,Outbound Errors
ifMetric_4dc14931,1.3.6.1.2.1.67.71,MAC address of interface,WiFi,Up,Down,903438685,698673069,712,546
ifMetric_469f52b2,1.3.6.1.2.1.55.42,MAC address of interface,Ethernet,Down,Down,673074912,682627977,855,903
ifMetric_92c18715,1.3.6.1.2.1.95.14,Operational status of interface,PPP,Testing,Unknown,148661057,412774451,487,58
ifMetric_4dc14931,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Down,Unknown,151469441,385782730,95,574
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,Operational status of interface,ATM,Down,Up,126737043,739286528,413,275
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,MAC address of interface,Ethernet,Down,Down,408946108,240326830,447,317
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Counter for outbound errors,WiFi,Down,Unknown,642142068,180489765,139,910
ifMetric_f17b629e,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Down,Unknown,702065232,80375477,563,653
ifMetric_4dc14931,1.3.6.1.2.1.95.14,Operational status of interface,Ethernet,Testing,Down,609331310,56823750,106,673
ifMetric_913eb190,1.3.6.1.2.1.55.42,MAC address of interface,ATM,Up,Unknown,410020428,185313913,252,78
ifMetric_40427409,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Loopback,Testing,Up,497930829,950981476,832,221
ifMetric_f17b629e,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Testing,Down,374105562,62265233,58,394
ifMetric_4dc14931,1.3.6.1.2.1.22.88,MAC address of interface,Loopback,Up,Unknown,103983109,616731942,338,766
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,Counter for outbound errors,Loopback,Testing,Up,257867131,247387351,55,545
ifMetric_4dc14931,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Testing,Up,113592282,511245291,485,143
ifMetric_913eb190,1.3.6.1.2.1.22.88,Counter for outbound errors,WiFi,Down,Down,163613064,540502186,765,886
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,Counter for outbound errors,Loopback,Testing,Unknown,589410309,533930103,431,340
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,MAC address of interface,PPP,Up,Up,513011887,530162861,624,979
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Counter for outbound errors,WiFi,Down,Up,270260788,362035996,578,151
ifMetric_f17b629e,1.3.6.1.2.1.30.50,Counter for outbound errors,WiFi,Testing,Unknown,880533441,455526821,667,275
ifMetric_913eb190,1.3.6.1.2.1.59.11,Operational status of interface,Loopback,Testing,Unknown,356093376,742832452,869,931
ifMetric_40427409,1.3.6.1.2.1.47.3,Counter for outbound errors,Ethernet,Up,Up,252467836,556658873,770,256
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,WiFi,Down,Down,812521968,60772467,662,422
ifMetric_4dc14931,1.3.6.1.2.1.95.14,MAC address of interface,ATM,Down,Down,771369095,952438428,672,871
ifMetric_92c18715,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,PPP,Up,Unknown,147915698,130050972,562,952
ifMetric_469f52b2,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Ethernet,Up,Unknown,36123519,678136786,966,897
ifMetric_40427409,1.3.6.1.2.1.55.42,MAC address of interface,Ethernet,Down,Down,77420283,343383517,259,355
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Testing,Up,68173321,145442909,835,974
ifMetric_92c18715,1.3.6.1.2.1.67.71,MAC address of interface,Ethernet,Up,Down,551386289,683749627,253,552
ifMetric_913eb190,1.3.6.1.2.1.59.11,MAC address of interface,WiFi,Down,Unknown,448977986,233853306,757,68
ifMetric_40427409,1.3.6.1.2.1.59.11,MAC address of interface,PPP,Testing,Up,442538271,585655364,706,764
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,ATM,Testing,Up,747684519,923935817,544,957
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,Counter for outbound errors,ATM,Testing,Unknown,250196803,548202985,286,189
ifMetric_469f52b2,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Testing,Down,2125059,461854164,757,628
ifMetric_913eb190,1.3.6.1.2.1.30.50,MAC address of interface,Loopback,Up,Up,575864324,291173323,156,356
ifMetric_f17b629e,1.3.6.1.2.1.88.25,Counter for outbound errors,PPP,Testing,Up,457795154,73141591,571,887
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,Ethernet,Up,Down,491777809,922560918,156,250
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,MAC address of interface,PPP,Down,Down,313292716,691388051,66,300
ifMetric_92c18715,1.3.6.1.2.1.67.71,Counter for outbound errors,ATM,Up,Down,759569895,362187677,191,828
ifMetric_469f52b2,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Testing,Up,474449328,829669843,302,684
ifMetric_913eb190,1.3.6.1.2.1.47.3,Operational status of interface,Loopback,Testing,Up,36146689,418925319,194,35
ifMetric_913eb190,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,WiFi,Testing,Down,393268725,920932503,250,813
ifMetric_40427409,1.3.6.1.2.1.22.88,Counter for outbound errors,Loopback,Testing,Unknown,208085486,223565510,832,413
ifMetric_f17b629e,1.3.6.1.2.1.59.11,MAC address of interface,WiFi,Testing,Unknown,699959713,801188091,225,686
ifMetric_7ca784a7,1.3.6.1.2.1.95.14,Operational status of interface,Loopback,Down,Up,575664729,954136864,669,422
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,MAC address of interface,ATM,Down,Down,449785449,602573464,577,564
ifMetric_92c18715,1.3.6.1.2.1.22.88,MAC address of interface,Loopback,Down,Unknown,130514417,789738061,603,583
ifMetric_92c18715,1.3.6.1.2.1.47.3,Counter for outbound errors,WiFi,Down,Down,532780839,762698975,197,642
ifMetric_913eb190,1.3.6.1.2.1.95.14,Counter for outbound errors,Ethernet,Up,Down,968598435,544120754,436,304
ifMetric_f17b629e,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Ethernet,Down,Down,291993045,422508823,476,824
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Ethernet,Up,Down,306055585,237152366,200,405
ifMetric_92c18715,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Testing,Down,156721929,193394999,861,82
ifMetric_92c18715,1.3.6.1.2.1.55.42,Counter for outbound errors,PPP,Testing,Unknown,600310484,93568242,792,509
ifMetric_4dc14931,1.3.6.1.2.1.88.25,Counter for outbound errors,WiFi,Testing,Unknown,230359628,537544393,693,716
ifMetric_4dc14931,1.3.6.1.2.1.67.71,High-capacity counter for inbound traffic,WiFi,Down,Up,103485504,602395560,248,338
ifMetric_f17b629e,1.3.6.1.2.1.95.14,Counter for outbound errors,ATM,Down,Unknown,559940782,73777734,770,531
ifMetric_913eb190,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Up,Unknown,556207162,923737413,225,328
ifMetric_f17b629e,1.3.6.1.2.1.59.11,MAC address of interface,Loopback,Down,Unknown,325059971,559528648,256,776
ifMetric_92c18715,1.3.6.1.2.1.95.14,Operational status of interface,Ethernet,Testing,Unknown,326296874,68128634,644,301
ifMetric_469f52b2,1.3.6.1.2.1.88.25,Counter for outbound errors,WiFi,Up,Unknown,874012457,672661920,255,443
ifMetric_913eb190,1.3.6.1.2.1.67.71,Counter for outbound errors,Ethernet,Up,Down,198627833,273898898,815,76
ifMetric_4dc14931,1.3.6.1.2.1.22.88,Operational status of interface,Loopback,Down,Up,460990389,501328292,983,712
ifMetric_f17b629e,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,PPP,Down,Unknown,727725371,810083888,237,868
ifMetric_469f52b2,1.3.6.1.2.1.95.14,Operational status of interface,ATM,Down,Unknown,498852306,539136096,440,786
ifMetric_469f52b2,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Up,Down,942476767,380455508,386,781
ifMetric_92c18715,1.3.6.1.2.1.95.14,Counter for outbound errors,ATM,Down,Up,527141307,78490389,272,665
ifMetric_913eb190,1.3.6.1.2.1.95.14,Counter for outbound errors,PPP,Up,Unknown,935351804,971975328,485,548
ifMetric_913eb190,1.3.6.1.2.1.88.25,High-capacity counter for inbound traffic,Loopback,Up,Unknown,587325639,327196945,401,552
ifMetric_92c18715,1.3.6.1.2.1.67.71,Operational status of interface,Ethernet,Down,Unknown,533838358,509590775,887,434
ifMetric_469f52b2,1.3.6.1.2.1.55.42,MAC address of interface,ATM,Testing,Up,412765825,597993292,572,623
ifMetric_df2a5c7f,1.3.6.1.2.1.59.11,Operational status of interface,PPP,Testing,Unknown,59787068,704786875,378,824
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Counter for outbound errors,PPP,Down,Unknown,865985877,968307323,292,826
ifMetric_df2a5c7f,1.3.6.1.2.1.88.25,Operational status of interface,Loopback,Up,Unknown,648811008,114744626,442,232
ifMetric_469f52b2,1.3.6.1.2.1.59.11,High-capacity counter for inbound traffic,ATM,Testing,Down,161815084,911218277,384,841
ifMetric_7ca784a7,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,Ethernet,Testing,Unknown,704317806,571490706,681,452
ifMetric_40427409,1.3.6.1.2.1.59.11,Operational status of interface,WiFi,Testing,Down,94462277,115325098,725,155
ifMetric_92c18715,1.3.6.1.2.1.30.50,Operational status of interface,PPP,Up,Up,237023540,650814902,696,645
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Counter for outbound errors,Ethernet,Down,Up,547289778,437862995,961,457
ifMetric_92c18715,1.3.6.1.2.1.55.42,Operational status of interface,ATM,Testing,Up,440855247,434537718,103,153
ifMetric_df2a5c7f,1.3.6.1.2.1.55.42,Operational status of interface,Loopback,Up,Down,911225851,98288201,625,545
ifMetric_92c18715,1.3.6.1.2.1.95.14,High-capacity counter for inbound traffic,Ethernet,Testing,Up,953870158,21162901,934,400
ifMetric_913eb190,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Testing,Down,172216585,705577548,272,679
ifMetric_df2a5c7f,1.3.6.1.2.1.30.50,Operational status of interface,Ethernet,Testing,Up,241051696,762021025,204,438
ifMetric_913eb190,1.3.6.1.2.1.59.11,Counter for outbound errors,PPP,Testing,Unknown,864177475,693560830,376,697
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,Operational status of interface,WiFi,Down,Down,361495782,119239548,224,203
ifMetric_913eb190,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Loopback,Up,Down,276294583,868572235,856,837
ifMetric_913eb190,1.3.6.1.2.1.47.3,Operational status of interface,Loopback,Down,Down,837748706,753219801,265,918
ifMetric_7ca784a7,1.3.6.1.2.1.59.11,Counter for outbound errors,Loopback,Up,Up,235637472,398620882,839,338
ifMetric_df2a5c7f,1.3.6.1.2.1.47.3,Operational status of interface,WiFi,Down,Up,52952885,816657826,848,529
ifMetric_92c18715,1.3.6.1.2.1.47.3,High-capacity counter for inbound traffic,ATM,Down,Unknown,46297241,965962856,605,873
ifMetric_f17b629e,1.3.6.1.2.1.47.3,MAC address of interface,PPP,Testing,Up,698213309,44557095,497,107
ifMetric_7ca784a7,1.3.6.1.2.1.22.88,High-capacity counter for inbound traffic,Ethernet,Down,Down,583718313,748909348,740,595
ifMetric_469f52b2,1.3.6.1.2.1.47.3,Counter for outbound errors,PPP,Testing,Up,19636860,668085185,3,855
ifMetric_4dc14931,1.3.6.1.2.1.30.50,Operational status of interface,Loopback,Testing,Unknown,51734003,483769289,430,443
ifMetric_913eb190,1.3.6.1.2.1.88.25,Counter for outbound errors,Loopback,Up,Unknown,694883308,347447881,564,13
ifMetric_469f52b2,1.3.6.1.2.1.55.42,High-capacity counter for inbound traffic,WiFi,Up,Down,626433885,295292194,861,67
ifMetric_4dc14931,1.3.6.1.2.1.59.11,Counter for outbound errors,ATM,Up,Unknown,4180014,703276656,611,768
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,Counter for outbound errors,Loopback,Up,Down,656946179,55232044,533,897
ifMetric_913eb190,1.3.6.1.2.1.95.14,Operational status of interface,Ethernet,Up,Unknown,379568328,699027145,738,234
ifMetric_f17b629e,1.3.6.1.2.1.47.3,Operational status of interface,Loopback,Down,Unknown,397455679,418468511,141,759
ifMetric_4dc14931,1.3.6.1.2.1.47.3,Operational status of interface,WiFi,Up,Up,308023949,389795541,172,139
ifMetric_f17b629e,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,WiFi,Down,Up,573974669,696080784,232,629
ifMetric_df2a5c7f,1.3.6.1.2.1.95.14,MAC address of interface,PPP,Up,Unknown,827169837,759015951,566,193
ifMetric_7ca784a7,1.3.6.1.2.1.30.50,High-capacity counter for inbound traffic,PPP,Down,Down,700465578,433156285,136,574
ifMetric_df2a5c7f,1.3.6.1.2.1.67.71,MAC address of interface,Loopback,Down,Down,199536036,461101343,396,919
