Metric Name,OID,Description,Interface Type,Admin Status,Oper Status,Inbound Octets,Outbound Octets,Inbound Errors,Outbound Errors
ifMetric_9a41378a,1.3.6.1.2.1.46.78,Inbound traffic errors,Ethernet,Down,Unknown,165495696,746716736,124,50
ifMetric_577f4411,1.3.6.1.2.1.72.82,High-capacity counter for inbound traffic,Loopback,Testing,Unknown,439045545,861885236,835,894
ifMetric_af3a7c75,1.3.6.1.2.1.98.71,High-capacity counter for inbound traffic,Ethernet,Testing,Up,716936911,635652716,575,888
ifMetric_2299394f,1.3.6.1.2.1.6.90,High-capacity counter for inbound traffic,ATM,Down,Unknown,669987353,546343065,801,490
ifMetric_281a8a9d,1.3.6.1.2.1.33.1,Operational status of interface,Ethernet,Testing,Up,733990766,861093612,959,41
ifMetric_8f725097,1.3.6.1.2.1.90.17,MAC address of interface,PPP,Up,Down,994483729,384205525,63,914
ifMetric_4609a1cd,1.3.6.1.2.1.58.77,Inbound traffic errors,ATM,Up,Down,532552036,534347444,687,829
ifMetric_70a739e4,1.3.6.1.2.1.62.83,Operational status of interface,PPP,Testing,Up,4702389,943501927,333,696
ifMetric_6f821be7,1.3.6.1.2.1.48.67,High-capacity counter for inbound traffic,PPP,Down,Up,242474199,770211013,837,21
ifMetric_99f47390,1.3.6.1.2.1.99.43,Operational status of interface,Ethernet,Up,Down,133248640,84417472,138,669
ifMetric_6640e028,1.3.6.1.2.1.83.51,High-capacity counter for inbound traffic,PPP,Up,Up,912545190,419935057,44,872
ifMetric_02e56e38,1.3.6.1.2.1.87.89,High-capacity counter for inbound traffic,ATM,Testing,Down,18888882,172175814,964,439
ifMetric_a220e8ac,1.3.6.1.2.1.18.31,Inbound traffic errors,Loopback,Down,Unknown,906739612,469917259,680,667
ifMetric_b839de39,1.3.6.1.2.1.96.84,Inbound traffic errors,ATM,Up,Up,95980857,274898905,267,459
ifMetric_6c7b4f9a,1.3.6.1.2.1.5.72,Operational status of interface,Ethernet,Down,Up,144001586,154561539,69,810
ifMetric_87b266c1,1.3.6.1.2.1.16.79,Administrative status of interface,ATM,Down,Unknown,496911346,776222615,208,291
ifMetric_4e91af57,1.3.6.1.2.1.5.76,Operational status of interface,PPP,Up,Down,878429628,428487258,208,520
ifMetric_0cc47afe,1.3.6.1.2.1.24.37,MAC address of interface,Ethernet,Down,Unknown,309565762,783880379,50,7
ifMetric_25fa905e,1.3.6.1.2.1.27.31,MAC address of interface,PPP,Testing,Unknown,871115996,442642912,633,669
ifMetric_be4a105c,1.3.6.1.2.1.66.79,MAC address of interface,PPP,Down,Up,954785166,610484101,487,175
ifMetric_f6ef79da,1.3.6.1.2.1.9.29,High-capacity counter for inbound traffic,ATM,Down,Unknown,755703791,422762828,80,914
ifMetric_e1a14680,1.3.6.1.2.1.12.74,High-capacity counter for inbound traffic,ATM,Testing,Unknown,900096868,409164609,519,296
ifMetric_c4c8414a,1.3.6.1.2.1.97.82,High-capacity counter for inbound traffic,WiFi,Up,Down,769821754,989911676,147,915
ifMetric_df2a373f,1.3.6.1.2.1.66.56,Administrative status of interface,Ethernet,Testing,Down,185491143,253259866,369,613
ifMetric_098bed5f,1.3.6.1.2.1.82.70,Counter for outbound errors,Loopback,Down,Unknown,787775291,657089311,378,968
ifMetric_9e1bc5a0,1.3.6.1.2.1.88.7,Administrative status of interface,WiFi,Testing,Up,720229953,990097858,591,405
ifMetric_d4f79598,1.3.6.1.2.1.8.11,Counter for outbound errors,PPP,Testing,Unknown,621900252,443792085,600,542
ifMetric_07f355b3,1.3.6.1.2.1.86.53,Administrative status of interface,PPP,Down,Up,484466359,553733550,979,552
ifMetric_8a1d5c28,1.3.6.1.2.1.61.76,Operational status of interface,WiFi,Down,Unknown,405543316,784082304,75,158
ifMetric_e42a9df7,1.3.6.1.2.1.74.35,MAC address of interface,PPP,Up,Unknown,138816328,736453590,487,758
ifMetric_26da9715,1.3.6.1.2.1.78.45,Administrative status of interface,ATM,Down,Up,349004696,539937507,970,191
ifMetric_b8051196,1.3.6.1.2.1.68.32,Inbound traffic errors,WiFi,Down,Down,716910244,198053652,839,492
ifMetric_1324dfab,1.3.6.1.2.1.82.31,MAC address of interface,Loopback,Testing,Unknown,801839726,542336618,435,82
ifMetric_bd793172,1.3.6.1.2.1.49.25,MAC address of interface,Ethernet,Down,Down,818750661,58997106,957,702
ifMetric_fd62bfa9,1.3.6.1.2.1.12.87,MAC address of interface,PPP,Down,Up,352303449,746832134,105,164
ifMetric_8b7e3a1a,1.3.6.1.2.1.79.62,High-capacity counter for inbound traffic,Loopback,Down,Down,212178511,972449216,911,624
ifMetric_1949d18d,1.3.6.1.2.1.79.16,High-capacity counter for inbound traffic,Loopback,Testing,Down,779822190,38050323,692,23
ifMetric_4b3bed09,1.3.6.1.2.1.77.100,Inbound traffic errors,ATM,Down,Unknown,60522076,460252261,910,692
ifMetric_7c753176,1.3.6.1.2.1.85.2,Inbound traffic errors,ATM,Up,Unknown,825947433,612261450,618,736
ifMetric_585f8882,1.3.6.1.2.1.59.24,Inbound traffic errors,PPP,Testing,Down,589363435,757346118,107,320
ifMetric_a37ff0c5,1.3.6.1.2.1.59.34,Counter for outbound errors,Ethernet,Testing,Up,900187472,835543723,345,830
ifMetric_b4afb196,1.3.6.1.2.1.43.77,Administrative status of interface,Ethernet,Up,Up,928828068,626164468,613,312
ifMetric_c9acccf4,1.3.6.1.2.1.11.68,MAC address of interface,Ethernet,Down,Down,147586684,601349112,105,812
ifMetric_8edf51ab,1.3.6.1.2.1.20.45,Inbound traffic errors,Loopback,Testing,Unknown,9810895,254905343,291,549
ifMetric_9034584f,1.3.6.1.2.1.42.25,Counter for outbound errors,ATM,Up,Down,281482124,799676666,132,547
ifMetric_b947ec7d,1.3.6.1.2.1.27.59,Inbound traffic errors,Ethernet,Testing,Unknown,643584900,329874318,673,364
ifMetric_3010f23c,1.3.6.1.2.1.19.60,Counter for outbound errors,ATM,Up,Unknown,701810345,721536838,426,219
ifMetric_dca9b5ec,1.3.6.1.2.1.65.56,Inbound traffic errors,PPP,Testing,Down,558352354,98124340,972,770
ifMetric_56742e6a,1.3.6.1.2.1.66.45,High-capacity counter for inbound traffic,WiFi,Down,Down,325604523,432883214,567,624
ifMetric_7436eef5,1.3.6.1.2.1.16.58,MAC address of interface,Loopback,Up,Up,903199611,736821670,148,786
ifMetric_17fca6bc,1.3.6.1.2.1.33.14,Administrative status of interface,Ethernet,Down,Up,917473812,124390323,558,832
ifMetric_add72266,1.3.6.1.2.1.75.84,MAC address of interface,Loopback,Down,Up,49679620,748167584,117,628
ifMetric_dd45d3d9,1.3.6.1.2.1.29.41,Operational status of interface,WiFi,Testing,Unknown,248314068,703864058,964,63
ifMetric_687e0866,1.3.6.1.2.1.1.69,Operational status of interface,WiFi,Testing,Up,320507532,151146709,102,670
ifMetric_f6208a89,1.3.6.1.2.1.13.58,MAC address of interface,Loopback,Down,Unknown,990154457,672553228,507,68
ifMetric_2d400f62,1.3.6.1.2.1.76.87,MAC address of interface,PPP,Testing,Unknown,490848854,159563822,248,772
ifMetric_09632ce3,1.3.6.1.2.1.87.25,Operational status of interface,ATM,Testing,Down,820926138,564013346,569,864
ifMetric_82d34563,1.3.6.1.2.1.54.43,Administrative status of interface,Ethernet,Down,Down,712349167,588692082,363,768
ifMetric_1e647c29,1.3.6.1.2.1.31.97,MAC address of interface,WiFi,Down,Down,370389839,510406287,928,821
ifMetric_f62dd2ea,1.3.6.1.2.1.82.40,Counter for outbound errors,ATM,Up,Up,853272886,621828077,611,937
ifMetric_cebf6f97,1.3.6.1.2.1.70.85,MAC address of interface,ATM,Down,Down,297481234,506103985,427,20
ifMetric_25893707,1.3.6.1.2.1.28.4,MAC address of interface,ATM,Up,Unknown,807168381,487409880,160,841
ifMetric_e83d7450,1.3.6.1.2.1.82.75,Counter for outbound errors,WiFi,Testing,Up,536830526,759932712,861,290
ifMetric_a19bc05e,1.3.6.1.2.1.10.29,Administrative status of interface,PPP,Up,Down,325915315,862031347,13,726
ifMetric_95a51c9a,1.3.6.1.2.1.60.94,Administrative status of interface,WiFi,Down,Unknown,125425400,894973776,353,820
ifMetric_c35d57b0,1.3.6.1.2.1.31.60,MAC address of interface,Loopback,Down,Unknown,124896241,243097067,518,270
ifMetric_26ced8c8,1.3.6.1.2.1.23.68,Counter for outbound errors,Loopback,Testing,Down,437776005,502163457,602,589
ifMetric_3c0e0313,1.3.6.1.2.1.25.94,Operational status of interface,WiFi,Down,Unknown,365132854,192753165,904,122
ifMetric_b298d702,1.3.6.1.2.1.4.44,Inbound traffic errors,Loopback,Testing,Down,613775156,689956351,662,709
ifMetric_9e270472,1.3.6.1.2.1.2.74,Inbound traffic errors,Ethernet,Down,Unknown,531343261,761686459,683,311
ifMetric_faf8a5b2,1.3.6.1.2.1.39.86,MAC address of interface,ATM,Down,Down,331989572,357905904,337,447
ifMetric_9e69f5b1,1.3.6.1.2.1.68.47,Inbound traffic errors,WiFi,Down,Down,846274203,918810663,373,504
ifMetric_8dae0392,1.3.6.1.2.1.17.59,Operational status of interface,ATM,Down,Unknown,417172864,698208538,144,492
ifMetric_141f7a10,1.3.6.1.2.1.39.4,Administrative status of interface,WiFi,Testing,Unknown,34773369,126414904,586,140
ifMetric_4ffe7f59,1.3.6.1.2.1.96.24,Operational status of interface,ATM,Testing,Up,489918163,331896936,85,619
ifMetric_d315bac2,1.3.6.1.2.1.12.53,Operational status of interface,PPP,Testing,Down,514216772,34950275,328,421
ifMetric_bc7ebc88,1.3.6.1.2.1.49.35,Counter for outbound errors,Ethernet,Down,Up,421787106,22987670,430,582
ifMetric_e3cf29b4,1.3.6.1.2.1.92.18,MAC address of interface,ATM,Up,Down,885839821,494988914,916,478
ifMetric_8f13ed57,1.3.6.1.2.1.46.1,MAC address of interface,WiFi,Testing,Up,51007300,570221548,427,939
ifMetric_a58730ea,1.3.6.1.2.1.97.87,Administrative status of interface,WiFi,Testing,Down,603685124,787393392,991,863
ifMetric_10c8822d,1.3.6.1.2.1.48.38,MAC address of interface,Ethernet,Up,Unknown,519142894,928022849,591,688
ifMetric_d9dee2c1,1.3.6.1.2.1.35.44,Administrative status of interface,Loopback,Down,Up,969842780,689592167,406,431
ifMetric_ac39df2b,1.3.6.1.2.1.98.14,High-capacity counter for inbound traffic,WiFi,Testing,Down,891055812,766713044,21,958
ifMetric_20db910b,1.3.6.1.2.1.22.15,MAC address of interface,ATM,Down,Up,622197455,853471788,421,804
ifMetric_eb4a21ba,1.3.6.1.2.1.38.33,Administrative status of interface,PPP,Up,Down,778471075,627883519,990,74
ifMetric_e1510280,1.3.6.1.2.1.84.65,Inbound traffic errors,Ethernet,Testing,Unknown,772719954,95848624,989,734
ifMetric_ebade1c9,1.3.6.1.2.1.11.41,Counter for outbound errors,PPP,Down,Up,249655037,442411632,436,746
ifMetric_b88fdceb,1.3.6.1.2.1.97.1,Inbound traffic errors,ATM,Up,Up,723381262,475639616,54,773
ifMetric_355bdf6d,1.3.6.1.2.1.69.25,MAC address of interface,Ethernet,Up,Down,84108600,393517408,430,692
ifMetric_5cf70784,1.3.6.1.2.1.28.21,Operational status of interface,ATM,Up,Down,791693123,500308056,779,132
ifMetric_e6d939d9,1.3.6.1.2.1.68.52,MAC address of interface,Ethernet,Testing,Unknown,867511257,454537109,521,984
ifMetric_c1b8bee5,1.3.6.1.2.1.42.58,Counter for outbound errors,ATM,Down,Up,582081298,707453304,435,613
ifMetric_2ff7a170,1.3.6.1.2.1.43.76,Inbound traffic errors,Ethernet,Up,Up,690773722,795822593,620,343
ifMetric_9d24c78c,1.3.6.1.2.1.84.57,High-capacity counter for inbound traffic,WiFi,Up,Up,504606020,609674398,132,946
ifMetric_8e8d98ea,1.3.6.1.2.1.20.96,Administrative status of interface,Ethernet,Testing,Down,838298761,570812601,508,416
ifMetric_1d04094d,1.3.6.1.2.1.98.84,Inbound traffic errors,Ethernet,Down,Down,528782715,642218450,454,813
ifMetric_91a2d4c8,1.3.6.1.2.1.3.39,High-capacity counter for inbound traffic,PPP,Up,Unknown,586459301,241120878,732,562
ifMetric_30eb608a,1.3.6.1.2.1.56.12,Counter for outbound errors,WiFi,Up,Down,761656545,936418321,695,106
ifMetric_a758045c,1.3.6.1.2.1.53.62,Operational status of interface,PPP,Testing,Down,835411284,518169051,696,434
ifMetric_02580f84,1.3.6.1.2.1.42.80,Operational status of interface,Loopback,Up,Up,276380223,192830953,671,299
ifMetric_717265b0,1.3.6.1.2.1.35.34,Operational status of interface,PPP,Testing,Up,995619066,627792982,116,772
ifMetric_9a23d3d0,1.3.6.1.2.1.43.92,MAC address of interface,PPP,Down,Down,946405604,217098901,393,373
ifMetric_b6dbad8f,1.3.6.1.2.1.43.29,Administrative status of interface,WiFi,Testing,Unknown,27749189,536770756,627,943
ifMetric_2146f109,1.3.6.1.2.1.94.51,Operational status of interface,ATM,Up,Down,543260724,850347262,799,199
ifMetric_bd3742e2,1.3.6.1.2.1.89.62,Counter for outbound errors,Ethernet,Testing,Down,670099336,945702357,961,661
ifMetric_1295a474,1.3.6.1.2.1.15.35,Administrative status of interface,Ethernet,Up,Up,225909763,66781579,499,470
ifMetric_4c26ad1e,1.3.6.1.2.1.93.31,Inbound traffic errors,PPP,Down,Unknown,743387115,616382683,772,276
ifMetric_0bd11883,1.3.6.1.2.1.17.83,Operational status of interface,ATM,Up,Down,140858541,478310679,122,77
ifMetric_cd33b797,1.3.6.1.2.1.83.6,MAC address of interface,ATM,Testing,Up,782503979,221766504,83,977
